phone_number,first_name,last_name,property_address,city,state,zip_code,hail_date,hail_size,storm_type,damage_probability,structures_hit,image_findings,lead_priority
,,,,Williamsport,TEXAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,North Kimberly,ALABAMA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Blevinsstad,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Peterfurt,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,North John,KANSAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Salazarside,TEXAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Millsmouth,OKLAHOMA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,North Kimberlyside,ALABAMA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Paulburgh,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Jamesfort,VIRGINIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,New John,KANSAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Robertotown,NEBRASKA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Andrewsmouth,VIRGINIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Sloanstad,ALABAMA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Edwardfurt,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Tammyland,VIRGINIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Amybury,KANSAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,East Leslie,NEBRASKA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Lake Robert,NEBRASKA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Tinaburgh,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,New Danielfort,KANSAS,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Taylorville,NEBRASKA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,West Diane,NEBRASKA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,North Christineport,GEORGIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
,,,,Bradytown,VIRGINIA,,,,Hail,0.0,Main roof surface,Forensic index 0.0% aligned with reported hail event; property flagged for verification outreach.,PRIORITY_3_LOW_INTENT
